City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
2646,Acarau,BR,-2.8856,-40.12,77.99,83,97,8.57,overcast clouds
2647,Nardaran,AZ,40.5561,50.0056,44.6,87,0,16.11,clear sky
2648,Mao,ES,39.8885,4.2658,48.2,93,0,5.75,clear sky
2649,Ciudad Guayana,VE,8.3533,-62.6528,87.01,53,79,4.0,broken clouds
2650,Uchiza,PE,-8.4592,-76.4633,75.0,85,68,1.32,broken clouds
2651,Soure,BR,-0.7167,-48.5233,75.76,92,100,9.13,light rain
2652,Labuhan,ID,-6.8844,112.2051,77.9,85,100,4.07,overcast clouds
2653,Kieta,PG,-6.2167,155.6333,83.61,69,98,2.73,light rain
2654,Ligatne,LV,57.2343,25.0406,37.99,85,100,3.0,overcast clouds
2655,Totness,SR,5.8833,-56.3167,76.44,89,99,9.93,light rain
2656,Biltine,TD,14.5333,20.9167,83.53,14,30,9.48,scattered clouds
2657,Samarai,PG,-10.6167,150.6667,83.3,71,99,5.46,overcast clouds
2658,Tomatlan,MX,19.9333,-105.25,84.58,23,47,11.52,scattered clouds
2659,Auki,SB,-8.7676,160.7034,84.85,64,80,2.71,broken clouds
2660,Korla,CN,41.7597,86.1469,47.77,35,0,8.21,clear sky
2661,Nishihara,JP,26.1842,127.7558,68.0,77,40,13.8,scattered clouds
2662,Chamalieres,FR,45.7756,3.0631,42.8,70,0,3.44,clear sky
2663,Middelburg,ZA,-25.7751,29.4648,58.53,88,85,3.56,light rain
2664,Zyryanovsk,KZ,49.7386,84.2719,10.8,96,100,1.57,overcast clouds
2665,Chipinge,ZW,-20.1883,32.6236,57.6,80,4,2.73,clear sky
2666,Ginir,ET,7.1333,40.7,58.19,27,0,7.11,clear sky
2667,Maningrida,AU,-12.0667,134.2667,82.11,79,100,0.83,overcast clouds
2668,Sinnamary,GF,5.3833,-52.95,76.96,86,46,9.48,scattered clouds
2669,Wonthaggi,AU,-38.6044,145.5913,61.0,91,52,22.46,broken clouds
2670,Pryazha,RU,61.6926,33.6216,35.6,87,100,15.66,overcast clouds
2671,Manta,EC,-0.95,-80.7333,80.6,74,20,5.75,few clouds
2672,Saryg-Sep,RU,51.5,95.6,23.14,95,100,0.81,light snow
2673,Tilichiki,RU,60.4667,166.1,12.58,86,100,9.93,overcast clouds
2674,Waipawa,NZ,-41.4122,175.5153,64.99,72,40,3.44,scattered clouds
2675,Aberdeen,GB,57.1437,-2.0981,41.0,87,34,5.75,scattered clouds
2676,Sakakah,SA,29.9697,40.2064,64.4,17,0,12.66,clear sky
2677,Port Pirie,AU,-33.1833,138.0167,59.0,77,40,6.91,scattered clouds
2678,Bonfim,BR,3.0833,-59.95,79.7,70,100,4.7,overcast clouds
2679,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,81.28,51,80,5.75,broken clouds
2680,Pangody,RU,65.85,74.4859,-0.51,100,92,8.32,overcast clouds
2681,Lichinga,MZ,-13.3128,35.2406,66.2,88,75,8.05,broken clouds
2682,Carbonia,IT,39.1672,8.5222,48.99,87,0,3.44,clear sky
2683,Kirakira,SB,-10.4544,161.9205,84.29,70,80,5.32,broken clouds
2684,Bangassou,CF,4.7413,22.8184,69.44,96,100,2.35,overcast clouds
2685,Kiruna,SE,67.8557,20.2251,32.0,74,20,28.77,few clouds
2686,Mouzouras,GR,35.5333,24.15,42.8,100,40,2.77,scattered clouds
2687,Moranbah,AU,-22.0016,148.0466,77.5,58,48,14.25,scattered clouds
2688,Novyy Urengoy,RU,66.0833,76.6333,-1.03,99,39,8.28,scattered clouds
2689,Puerto Madryn,AR,-42.7692,-65.0385,58.75,53,100,13.11,overcast clouds
2690,Linjiang,CN,41.8069,126.9078,37.2,89,79,2.44,broken clouds
2691,Macamic,CA,48.7502,-78.9996,48.2,71,75,8.05,light rain
2692,Houston,US,29.7633,-95.3633,69.01,83,90,24.16,haze
2693,Dingle,PH,10.9995,122.6711,77.49,88,100,8.95,light rain
2694,Muros,ES,42.7762,-9.0603,48.99,83,92,4.85,overcast clouds
2695,Dubbo,AU,-32.25,148.6167,62.6,82,40,11.5,scattered clouds
2696,Bahia Honda,CU,22.9036,-83.1592,81.54,64,4,11.97,clear sky
2697,Tyup,KG,42.7276,78.3648,38.48,51,99,0.92,overcast clouds
2698,Timizart,DZ,36.8,4.2667,47.52,60,0,4.05,clear sky
2699,Shu,KZ,43.5983,73.7614,46.47,61,47,9.35,scattered clouds
2700,Yar-Sale,RU,66.8333,70.8333,10.6,96,89,10.78,overcast clouds
2701,Batagay-Alyta,RU,67.8006,130.4114,-19.17,92,94,3.76,overcast clouds
2702,Christchurch,NZ,-43.5333,172.6333,63.0,72,75,14.97,broken clouds
2703,Saint Anthony,US,45.0205,-93.218,42.01,93,90,16.11,overcast clouds
2704,Porto Novo,BJ,6.4965,2.6036,80.6,83,20,6.91,few clouds
2705,Celestun,MX,20.8667,-90.4,82.96,69,0,11.41,clear sky
2706,Dongfeng,CN,42.6403,125.5118,41.41,54,85,9.19,overcast clouds
2707,Tsabong,BW,-26.0217,22.401,70.77,60,9,4.72,clear sky
2708,Ginda,IN,30.6945,78.4932,44.6,31,16,8.61,few clouds
2709,Marsh Harbour,BS,26.5412,-77.0636,76.32,68,9,1.12,clear sky
2710,Krasnoturansk,RU,54.3186,91.5639,30.2,51,0,15.66,clear sky
2711,Trelleborg,SE,55.3751,13.1569,46.4,71,75,10.36,broken clouds
2712,Biak,ID,-0.9131,122.8766,77.25,83,100,0.72,overcast clouds
2713,Oranjemund,NA,-28.55,16.4333,63.97,85,0,1.05,clear sky
2714,Feltre,IT,46.0235,11.907,44.01,64,2,1.01,clear sky
2715,Kut Chap,TH,17.4257,102.5669,73.0,75,74,4.16,broken clouds
2716,Satipo,PE,-11.2522,-74.6386,75.09,78,82,2.53,broken clouds
2717,Lom Sak,TH,16.7798,101.2422,78.51,52,72,2.04,broken clouds
2718,Leningradskiy,RU,69.3833,178.4167,-3.96,93,100,13.2,overcast clouds
2719,Amga,RU,60.8953,131.9608,-10.5,99,100,1.14,overcast clouds
2720,Punta Arenas,CL,-53.15,-70.9167,46.4,71,40,20.71,scattered clouds
2721,Balkhash,KZ,46.844,74.9804,29.61,59,31,10.09,scattered clouds
2722,Nikolskoye,RU,59.7035,30.7861,37.99,81,90,8.95,overcast clouds
2723,Port Alfred,ZA,-33.5906,26.891,69.22,83,100,16.51,light rain
2724,Avarua,CK,-21.2078,-159.775,86.0,79,75,18.41,broken clouds
2725,Tuktoyaktuk,CA,69.4541,-133.0374,1.4,71,75,11.5,broken clouds
2726,Saskylakh,RU,71.9167,114.0833,-6.43,93,100,7.87,overcast clouds
2727,Ovejas,CO,9.5325,-75.2238,81.36,68,99,9.15,overcast clouds
2728,Bethel,US,41.3712,-73.414,53.01,87,100,7.31,moderate rain
2729,Sinnamary,GF,5.3833,-52.95,76.96,86,46,9.48,scattered clouds
2730,Moose Factory,CA,51.2585,-80.6094,24.8,86,90,10.36,snow
2731,Mataura,NZ,-46.1927,168.8643,59.0,82,9,5.01,clear sky
2732,Rikitea,PF,-23.1203,-134.9692,79.54,67,1,12.82,clear sky
2733,Esperance,AU,-33.8667,121.9,51.8,93,67,8.05,broken clouds
2734,Mount Gambier,AU,-37.8333,140.7667,59.0,82,40,10.36,scattered clouds
2735,Torbay,CA,47.6666,-52.7314,37.0,69,75,9.22,broken clouds
2736,Dikson,RU,73.5069,80.5464,-7.67,100,87,4.72,overcast clouds
2737,Barrow,US,71.2906,-156.7887,-5.8,71,1,9.22,clear sky
2738,Cherskiy,RU,68.75,161.3,-0.02,91,100,4.47,overcast clouds
2739,Hutang,CN,31.5333,119.4833,46.4,100,39,2.24,scattered clouds
2740,Khatanga,RU,71.9667,102.5,-5.82,95,100,3.18,overcast clouds
2741,Havre-Saint-Pierre,CA,50.2334,-63.5986,33.8,69,20,10.36,few clouds
2742,Bredasdorp,ZA,-34.5322,20.0403,66.2,88,99,10.36,overcast clouds
2743,Ushuaia,AR,-54.8,-68.3,42.8,75,40,39.12,scattered clouds
2744,Dentsville,US,34.064,-80.9582,73.4,60,75,3.44,broken clouds
2745,Tuatapere,NZ,-46.1333,167.6833,57.99,81,7,5.01,clear sky
2746,Padang,ID,-0.9492,100.3543,75.2,100,75,3.44,broken clouds
2747,Touros,BR,-5.1989,-35.4608,78.8,89,75,9.22,broken clouds
2748,Puerto Ayora,EC,-0.7393,-90.3518,82.4,78,40,10.36,light rain
2749,Bamiantong,CN,44.9333,130.5333,34.5,75,20,2.04,few clouds
2750,Mandurah,AU,-32.55,115.7,55.99,77,73,6.73,broken clouds
2751,Eureka,US,40.8021,-124.1637,55.0,77,100,8.01,overcast clouds
2752,Haines Junction,CA,60.7522,-137.5108,28.4,34,93,8.05,overcast clouds
2753,Vaini,TO,-21.2,-175.2,78.8,94,90,11.5,heavy intensity rain
2754,Arraial Do Cabo,BR,-22.9661,-42.0278,78.8,88,0,3.44,clear sky
2755,Asyut,EG,27.181,31.1837,71.6,37,0,11.5,clear sky
2756,Ternate,ID,0.8,127.4,78.64,82,100,4.45,overcast clouds
2757,Natalio,PY,-26.7167,-55.0833,66.54,98,87,5.64,overcast clouds
2758,Hobart,AU,-42.8794,147.3294,63.0,94,75,4.61,light rain
2759,Nha Trang,VN,12.25,109.1833,75.2,94,75,5.75,broken clouds
2760,Camacha,PT,33.0833,-16.3333,62.6,82,40,14.97,scattered clouds
2761,Dosso,NE,13.049,3.1937,85.21,7,21,10.16,few clouds
2762,Yumen,CN,40.2833,97.2,44.91,21,100,16.37,overcast clouds
2763,Port Macquarie,AU,-31.4333,152.9167,73.0,73,0,1.99,clear sky
2764,Saldanha,ZA,-33.0117,17.9442,73.4,56,3,4.61,clear sky
2765,Chuy,UY,-33.6971,-53.4616,66.92,81,10,7.74,clear sky
2766,Leningradskiy,RU,69.3833,178.4167,-3.96,93,100,13.2,overcast clouds
2767,Chute-Aux-Outardes,CA,49.1168,-68.399,41.0,56,1,17.27,clear sky
2768,Santa Maria,BR,-29.6842,-53.8069,75.2,83,20,5.75,few clouds
2769,Luderitz,NA,-26.6481,15.1594,65.53,80,0,6.91,clear sky
2770,Quatre Cocos,MU,-20.2078,57.7625,77.0,94,20,6.91,few clouds
2771,Kannangad,IN,12.3081,75.1063,78.39,87,41,3.27,scattered clouds
2772,Tasiilaq,GL,65.6145,-37.6368,6.8,66,75,12.66,broken clouds
2773,Rurrenabaque,BO,-14.4413,-67.5278,86.0,79,40,2.13,scattered clouds
2774,Kapaa,US,22.0752,-159.319,80.01,83,90,16.11,overcast clouds
2775,Khani,GE,41.9563,42.9566,41.0,93,75,4.61,broken clouds
2776,Longyearbyen,SJ,78.2186,15.6401,26.6,74,75,13.8,light snow
2777,Grand Gaube,MU,-20.0064,57.6608,77.0,87,80,8.79,broken clouds
2778,Bluff,NZ,-46.6,168.3333,59.0,82,10,5.01,clear sky
2779,Airai,TL,-8.9266,125.4092,64.22,86,44,0.87,scattered clouds
2780,New Norfolk,AU,-42.7826,147.0587,63.0,76,100,3.0,light rain
2781,Narsaq,GL,60.9167,-46.05,19.4,53,75,10.36,light snow
2782,Albany,US,42.6001,-73.9662,52.0,82,100,1.99,moderate rain
2783,Sao Borja,BR,-28.6606,-56.0044,77.81,68,1,7.52,clear sky
2784,Iranshahr,IR,27.2025,60.6848,70.81,30,14,0.65,few clouds
2785,Talnakh,RU,69.4865,88.3972,15.21,94,100,10.2,light snow
2786,Manzanillo,CU,20.3433,-77.1167,82.4,62,29,6.31,scattered clouds
2787,Jamestown,US,42.097,-79.2353,66.2,52,90,12.82,overcast clouds
2788,Ordu,TR,40.9086,37.6845,41.0,65,75,8.05,broken clouds
2789,Yellowknife,CA,62.456,-114.3525,9.0,52,1,10.36,clear sky
2790,Ryuo,JP,35.65,138.5,48.99,86,99,1.48,overcast clouds
2791,Klaksvik,FO,62.2266,-6.589,41.0,87,20,4.61,few clouds
2792,Kitgum,UG,3.2783,32.8867,75.2,39,98,5.28,overcast clouds
2793,Upernavik,GL,72.7868,-56.1549,-21.82,93,92,4.38,overcast clouds
2794,Te Anau,NZ,-45.4167,167.7167,60.26,66,55,1.57,broken clouds
2795,Batemans Bay,AU,-35.7167,150.1833,68.0,78,32,1.99,light rain
2796,Mar Del Plata,AR,-38.0023,-57.5575,70.0,66,38,9.62,scattered clouds
2797,Wilmington,US,34.2257,-77.9447,73.4,64,75,8.05,broken clouds
2798,Nuevitas,CU,21.5453,-77.2644,87.8,48,40,18.41,scattered clouds
2799,Lodja,CD,-3.4833,23.4333,69.48,98,100,2.01,overcast clouds
2800,Meadow Lake,US,34.8014,-106.5436,42.01,60,75,20.71,broken clouds
2801,Olga,RU,43.7444,135.2892,39.67,71,100,4.14,overcast clouds
2802,Baykalsk,RU,51.5058,104.1469,27.27,96,96,4.43,overcast clouds
2803,Guerrero Negro,MX,27.9769,-114.0611,63.16,56,0,16.69,clear sky
2804,Locri,IT,38.2414,16.2623,55.4,54,90,11.5,overcast clouds
2805,Hilo,US,19.7297,-155.09,84.2,51,40,19.57,scattered clouds
2806,Georgetown,MY,5.4112,100.3354,79.0,94,20,3.44,mist
2807,Windsor,CA,42.3001,-83.0165,70.0,45,1,25.32,clear sky
2808,Bengkulu,ID,-3.8004,102.2655,76.14,82,100,3.49,overcast clouds
2809,Reinosa,ES,42.9996,-4.138,52.0,82,90,5.75,overcast clouds
2810,Trincomalee,LK,8.5711,81.2335,81.66,77,95,10.27,overcast clouds
2811,Atuona,PF,-9.8,-139.0333,80.33,76,98,18.57,overcast clouds
2812,Cidreira,BR,-30.1811,-50.2056,73.4,74,57,9.17,broken clouds
2813,Inuvik,CA,68.3499,-133.7218,14.0,52,100,3.44,overcast clouds
2814,Saint-Philippe,RE,-21.3585,55.7679,77.0,78,0,6.91,light rain
2815,Alice Springs,AU,-23.7,133.8833,64.4,94,5,6.62,clear sky
2816,Port Lincoln,AU,-34.7333,135.8667,63.66,61,13,13.51,few clouds
2817,Concepcion Del Uruguay,AR,-32.4825,-58.2372,71.76,70,15,9.4,few clouds
2818,Bambous Virieux,MU,-20.3428,57.7575,77.0,94,20,6.91,few clouds
2819,Yulara,AU,-25.2406,130.9889,68.0,73,1,8.05,clear sky
2820,Brunsbuttel,DE,53.9,9.15,42.01,90,100,6.35,overcast clouds
2821,West Bay,KY,19.3667,-81.4167,84.2,70,40,12.66,scattered clouds
2822,Severo-Kurilsk,RU,50.6789,156.125,26.65,61,78,13.96,broken clouds
2823,Butaritari,KI,3.0707,172.7902,81.46,80,68,17.4,light rain
2824,Pimentel,PE,-6.8367,-79.9342,75.2,69,0,19.57,clear sky
2825,Cabo San Lucas,MX,22.8909,-109.9124,73.4,56,75,17.27,broken clouds
2826,Ilulissat,GL,69.2167,-51.1,-4.0,77,75,14.97,light snow
2827,Alta Floresta,BR,-9.8756,-56.0861,72.12,95,95,1.39,overcast clouds
2828,Honiara,SB,-9.4333,159.95,84.67,69,46,3.74,scattered clouds
2829,Cape Town,ZA,-33.9258,18.4232,70.0,73,0,4.61,clear sky
2830,Souillac,MU,-20.5167,57.5167,75.2,94,20,6.91,few clouds
2831,Busselton,AU,-33.65,115.3333,54.61,85,0,5.82,clear sky
2832,Hasaki,JP,35.7333,140.8333,53.6,82,75,4.61,broken clouds
2833,Hithadhoo,MV,-0.6,73.0833,82.49,73,100,12.73,overcast clouds
2834,Cockburn Town,TC,21.4612,-71.1419,78.8,69,40,11.5,scattered clouds
2835,Andenes,NO,69.3143,16.1194,41.0,81,90,37.98,overcast clouds
2836,Evensk,RU,61.95,159.2333,11.17,92,100,4.63,light snow
2837,Port Blair,IN,11.6667,92.75,80.6,79,10,3.98,clear sky
2838,Lavrentiya,RU,65.5833,-171.0,17.11,89,73,0.49,broken clouds
2839,Hambantota,LK,6.1241,81.1185,77.68,83,100,9.4,moderate rain
2840,Ferrol,ES,43.4832,-8.2369,46.99,93,0,3.44,clear sky
2841,Pangai,TO,-19.8,-174.35,80.6,89,90,8.05,light rain
2842,Xuddur,SO,4.1213,43.8894,74.19,35,0,10.83,clear sky
2843,Castro,BR,-24.7911,-50.0119,65.25,93,91,4.63,moderate rain
2844,Tatishchevo,RU,51.6703,45.5953,34.0,98,100,1.99,overcast clouds
2845,Buraydah,SA,26.326,43.975,78.8,34,0,8.05,clear sky
2846,Luena,AO,-11.7833,19.9167,62.38,95,69,2.89,broken clouds
2847,Meulaboh,ID,4.1363,96.1285,74.79,86,100,3.18,overcast clouds
2848,Ixtapa,MX,20.7,-105.2,77.0,53,75,12.66,broken clouds
2849,Tura,IN,25.5198,90.2201,71.62,25,47,3.56,scattered clouds
2850,Hobyo,SO,5.3505,48.5268,77.74,63,2,11.88,clear sky
2851,Vikhorevka,RU,56.1201,101.1636,26.6,93,90,4.47,snow
2852,Dunmore East,IE,52.1514,-6.9861,48.99,91,86,1.01,overcast clouds
2853,Bethanien,NA,-26.502,17.1583,73.98,29,0,6.67,clear sky
2854,Gubkinskiy,RU,64.434,76.5026,1.9,99,58,8.46,broken clouds
2855,Okato,NZ,-39.2,173.8833,66.0,58,0,5.01,clear sky
2856,Roald,NO,62.5833,6.1333,39.99,87,40,16.11,light rain
2857,Camalu,MX,30.85,-116.0667,60.01,46,0,11.99,clear sky
2858,Rayagada,IN,19.1667,83.4167,77.41,38,3,2.13,clear sky
2859,East London,ZA,-33.0153,27.9116,68.47,86,100,11.88,light rain
2860,Camacupa,AO,-12.0167,17.4833,62.89,94,97,2.84,moderate rain
2861,Hofn,IS,64.2539,-15.2082,36.66,72,100,9.17,overcast clouds
2862,Qaanaaq,GL,77.484,-69.3632,-20.78,59,19,7.29,few clouds
2863,Rocha,UY,-34.4833,-54.3333,63.72,84,12,7.25,few clouds
2864,Saint Anthony,US,45.0205,-93.218,42.01,93,90,16.11,overcast clouds
2865,Bonavista,CA,48.6499,-53.1147,36.0,80,90,2.3,overcast clouds
2866,Oborniki,PL,52.6474,16.8141,42.01,87,90,1.14,overcast clouds
2867,Storsteinnes,NO,69.2408,19.2344,37.4,93,100,14.97,light snow
2868,Maniwaki,CA,46.3834,-75.966,48.2,93,100,6.91,overcast clouds
2869,Provideniya,RU,64.3833,-173.3,15.8,79,0,15.66,clear sky
2870,Moerai,PF,-22.4333,-151.3333,81.82,67,35,14.61,scattered clouds
2871,Vostok,RU,46.4856,135.8833,25.81,81,55,2.06,broken clouds
2872,Aba,NG,5.1066,7.3667,76.24,82,98,4.03,overcast clouds
2873,Lata,PT,40.1629,-8.3327,46.99,84,38,3.0,scattered clouds
2874,Superior,US,46.7208,-92.1041,37.4,87,90,8.05,light rain
2875,Arman,RU,59.7,150.1667,4.42,75,37,8.77,scattered clouds
2876,Kepno,PL,51.2784,17.9891,39.99,84,68,6.62,broken clouds
2877,Yabelo,ET,4.8833,38.0833,60.75,32,5,13.69,clear sky
2878,Tiksi,RU,71.6872,128.8694,-24.99,97,66,4.32,broken clouds
2879,Tiarei,PF,-17.5333,-149.3333,86.0,66,75,11.5,broken clouds
2880,Along,IN,28.1667,94.7667,62.89,53,38,1.54,scattered clouds
2881,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,76.96,75,98,4.56,moderate rain
2882,Beyneu,KZ,45.3167,55.2,52.43,89,80,14.29,broken clouds
2883,Ponta Do Sol,PT,32.6667,-17.1,57.99,63,100,3.0,overcast clouds
2884,Dubbo,AU,-32.25,148.6167,62.6,82,40,11.5,scattered clouds
2885,Bagdarin,RU,54.4333,113.6,8.89,93,10,3.89,clear sky
2886,Victor Harbor,AU,-35.5667,138.6167,64.0,84,27,5.01,scattered clouds
2887,Inongo,CD,-1.95,18.2667,71.28,95,100,4.43,moderate rain
2888,Emerald,AU,-23.5333,148.1667,79.0,57,0,8.05,clear sky
2889,Hermanus,ZA,-34.4187,19.2345,66.99,84,4,7.0,clear sky
2890,Mercedes,AR,-34.6515,-59.4307,71.01,91,33,1.99,scattered clouds
2891,Geraldton,AU,-28.7667,114.6,55.4,82,0,4.61,clear sky
2892,Lulea,SE,65.5842,22.1547,39.2,65,4,8.05,clear sky
2893,Kirakira,SB,-10.4544,161.9205,84.29,70,80,5.32,broken clouds
2894,Slatina,RO,44.4333,24.3667,34.0,86,0,7.54,clear sky
2895,Halifax,CA,44.6453,-63.5724,48.0,93,90,5.75,overcast clouds
2896,Ust-Kuyga,RU,70.0167,135.6,-19.1,97,100,4.41,overcast clouds
2897,Yaan,NG,7.3833,8.5667,78.8,70,100,6.98,overcast clouds
2898,Madera,US,37.1666,-119.8343,63.0,33,59,4.0,broken clouds
2899,San Patricio,US,28.017,-97.5169,84.2,73,75,16.11,broken clouds
2900,Obo,CF,5.3998,26.4869,74.32,67,100,3.49,overcast clouds
2901,Abalak,RU,58.1286,68.5944,28.72,97,100,7.4,light snow
2902,Xining,CN,36.6167,101.7667,38.91,36,100,1.88,overcast clouds
2903,Pangody,RU,65.85,74.4859,-0.51,100,92,8.32,overcast clouds
2904,Launceston,AU,-41.45,147.1667,61.0,82,90,11.5,overcast clouds
2905,Pandan,PH,14.0453,124.1694,80.24,77,90,10.07,overcast clouds
2906,Kefamenanu,ID,-9.4467,124.4781,73.89,90,58,1.54,broken clouds
2907,Kaitangata,NZ,-46.2817,169.8464,62.01,92,55,11.01,broken clouds
2908,Umm Kaddadah,SD,13.6017,26.6876,80.13,17,12,3.62,few clouds
2909,Olafsvik,IS,64.8945,-23.7142,31.59,60,95,12.93,overcast clouds
2910,Teguise,ES,29.0605,-13.564,73.4,20,0,10.36,clear sky
2911,Eydhafushi,MV,5.1033,73.0708,82.54,71,61,2.39,broken clouds
2912,La Ronge,CA,55.1001,-105.2842,24.8,54,100,16.11,light snow
2913,Banting,MY,2.8167,101.5,77.0,88,20,2.3,few clouds
2914,Inhambane,MZ,-23.865,35.3833,70.65,81,18,7.07,few clouds
2915,Keetmanshoop,NA,-26.5833,18.1333,71.6,56,0,5.75,clear sky
2916,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,24.8,50,75,4.47,light snow
2917,Hay River,CA,60.8156,-115.7999,-4.0,65,100,5.75,overcast clouds
2918,Vysokogornyy,RU,50.1167,139.15,21.27,72,14,3.4,few clouds
2919,Harper,LR,4.375,-7.7169,78.22,88,56,2.66,light rain
2920,Berlevag,NO,70.8578,29.0864,37.4,65,0,26.46,clear sky
2921,Coxim,BR,-18.5067,-54.76,78.76,60,73,5.48,broken clouds
2922,Lasa,IT,46.6166,10.7002,42.8,69,0,6.91,clear sky
2923,Sibolga,ID,1.7427,98.7792,75.49,88,100,4.03,overcast clouds
2924,Kangaatsiaq,GL,68.3065,-53.4641,-4.97,75,100,11.01,overcast clouds
2925,Lazo,RU,43.3817,133.9014,38.91,81,100,4.14,overcast clouds
2926,Los Llanos De Aridane,ES,28.6585,-17.9182,66.2,77,0,10.36,clear sky
2927,Broome,US,42.2506,-75.833,54.0,87,90,12.66,overcast clouds
2928,Sumenep,ID,-7.0167,113.8667,78.53,84,100,1.36,overcast clouds
2929,San Juan,AR,-31.5375,-68.5364,77.76,37,0,10.02,clear sky
2930,Kodiak,US,57.79,-152.4072,42.8,56,1,4.61,clear sky
2931,Lambarene,GA,-0.7001,10.2406,73.69,94,99,1.21,overcast clouds
2932,Buala,SB,-8.145,159.5921,85.01,66,87,5.37,overcast clouds
2933,Pevek,RU,69.7008,170.3133,-14.03,92,100,3.47,overcast clouds
2934,Ilo,PE,-17.6394,-71.3375,70.74,79,52,8.16,broken clouds
2935,Batouri,CM,4.4333,14.3667,67.8,93,100,3.11,overcast clouds
2936,Nome,US,64.5011,-165.4064,26.01,80,90,16.11,overcast clouds
2937,Fairbanks,US,64.8378,-147.7164,24.01,86,90,4.23,light snow
2938,Comodoro Rivadavia,AR,-45.8667,-67.5,68.0,28,0,9.22,clear sky
2939,Fortuna,US,40.5982,-124.1573,54.0,81,90,17.27,overcast clouds
2940,Praya,CV,14.9215,-23.5087,69.8,73,0,14.97,clear sky
2941,Faanui,PF,-16.4833,-151.75,83.61,74,99,21.88,overcast clouds
2942,Nelson,NZ,-41.2833,173.2833,66.99,54,12,1.99,few clouds
2943,Port Elizabeth,ZA,-33.918,25.5701,68.0,83,20,11.5,few clouds
2944,Zhuhai,CN,22.2769,113.5678,70.0,78,20,6.91,few clouds
2945,Sobolevo,RU,54.4299,31.8996,21.31,93,67,3.2,broken clouds
2946,Baglan,AF,36.1307,68.7083,66.61,28,100,5.26,overcast clouds
2947,Carauari,BR,-4.8828,-66.8958,74.16,96,90,2.48,overcast clouds
2948,Ginir,ET,7.1333,40.7,58.19,27,0,7.11,clear sky
2949,Bandarbeyla,SO,9.4942,50.8122,75.94,62,0,5.37,clear sky
2950,Tomatlan,MX,19.9333,-105.25,84.58,23,47,11.52,scattered clouds
2951,San Andres,CO,12.5847,-81.7006,84.2,61,20,11.5,few clouds
2952,Akhisar,TR,38.9185,27.8401,39.0,56,86,8.25,overcast clouds
2953,Carnarvon,AU,-24.8667,113.6333,73.4,78,40,19.57,scattered clouds
2954,Basoko,CD,1.2391,23.616,73.02,91,100,4.76,overcast clouds
2955,Santa Flavia,IT,38.085,13.5351,50.0,67,4,3.47,clear sky
2956,Djougou,BJ,9.7085,1.666,84.27,46,99,10.09,overcast clouds
2957,Labuhan,ID,-6.8844,112.2051,77.9,85,100,4.07,overcast clouds
2958,Harnosand,SE,62.6323,17.9379,30.2,80,4,6.91,clear sky
2959,Brunico,IT,46.7958,11.9364,42.8,61,0,1.14,clear sky
2960,Marsa Matruh,EG,31.3525,27.2453,53.6,66,0,11.5,clear sky
2961,Konstantinovka,RU,49.6167,127.9833,34.05,61,89,4.36,overcast clouds
2962,Bowen,AU,-20.0167,148.2333,80.6,83,98,6.91,overcast clouds
2963,Gambela,ET,8.25,34.5833,80.78,52,9,3.94,clear sky
2964,Vila Franca Do Campo,PT,37.7167,-25.4333,55.4,76,20,10.36,few clouds
2965,Ribeira Grande,PT,38.5167,-28.7,57.11,62,20,3.98,few clouds
2966,Iskenderun,TR,36.5872,36.1735,55.0,58,40,14.97,scattered clouds
2967,Saint George,US,37.1041,-113.5841,60.8,17,1,3.44,clear sky
2968,Lowicz,PL,52.1071,19.9453,44.01,99,97,4.85,overcast clouds
2969,Cayenne,GF,4.9333,-52.3333,81.0,83,35,6.91,scattered clouds
2970,Itarema,BR,-2.9248,-39.9167,77.74,83,94,7.47,overcast clouds
2971,Pisco,PE,-13.7,-76.2167,73.4,68,0,23.02,clear sky
2972,Tazovskiy,RU,67.4667,78.7,4.1,99,92,7.36,overcast clouds
2973,Thompson,CA,55.7435,-97.8558,14.0,44,20,6.91,few clouds
2974,Sola,VU,-13.8833,167.55,78.8,100,76,2.3,broken clouds
2975,Gat,IL,31.61,34.7642,59.0,100,41,8.59,scattered clouds
2976,Darnah,LY,32.767,22.6367,55.94,59,100,24.76,overcast clouds
2977,Oblivskaya,RU,48.5362,42.5014,33.37,98,100,12.5,snow
2978,Whittlesea,ZA,-32.1759,26.8244,58.33,92,100,3.29,overcast clouds
2979,Culebra,PR,18.303,-65.301,80.6,65,75,12.66,broken clouds
2980,Taltal,CL,-25.4,-70.4833,67.62,78,33,5.3,scattered clouds
2981,Lebu,CL,-37.6167,-73.65,54.95,65,1,17.98,clear sky
2982,Maningrida,AU,-12.0667,134.2667,82.11,79,100,0.83,overcast clouds
2983,Goma,CD,-1.6792,29.2228,62.51,85,96,2.53,overcast clouds
2984,Lazaro Cardenas,MX,17.9583,-102.2,79.57,60,2,8.19,clear sky
2985,Zhigansk,RU,66.7697,123.3711,-26.34,100,100,5.28,overcast clouds
2986,Santa Cruz De Tenerife,ES,28.4682,-16.2546,68.0,26,0,5.75,clear sky
2987,Mata,PT,40.683,-7.4592,41.0,20,64,8.99,broken clouds
