City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
4686,Samarai,PG,85.39,overcast clouds,-10.6167,150.6667,Nuli Sapi
4692,Caravelas,BR,75.22,clear sky,-17.7125,-39.2481,Pousada dos Navegantes
4693,San Cristobal,VE,78.8,scattered clouds,7.7669,-72.225,Posada Villaven C.A.
4698,Alofi,NU,86.0,light rain,-19.0595,-169.9187,Taloa Heights
4700,Osvaldo Cruz,BR,77.49,scattered clouds,-21.7967,-50.8786,Grande Hotel Esplanada Ceglauskis
4702,Madang,PG,85.21,overcast clouds,-5.2246,145.7966,Comfort Inn Hotel
4705,Natal,BR,78.8,light rain,-5.795,-35.2094,Villa Park Hotel | Natal
4707,Gamba,GA,75.13,overcast clouds,-2.65,10.0,
4711,Lazaro Cardenas,MX,75.76,clear sky,17.9583,-102.2,Hotel Quinta Antigua
4712,Qui Nhon,VN,75.36,overcast clouds,13.7667,109.2333,Hoang Yen Canary Hotel
4714,Goure,NE,81.0,overcast clouds,13.9835,10.2704,
4715,Wagar,SD,87.06,clear sky,16.1525,36.2032,
4717,Kavieng,PG,83.7,light rain,-2.5744,150.7967,Nusa Island Retreat
4718,Kaeo,NZ,75.0,few clouds,-35.1,173.7833,Bushido Lodge
4719,Yulara,AU,77.0,clear sky,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
4721,Moratuwa,LK,77.0,scattered clouds,6.773,79.8816,Sa Mansion By Yoho
4722,Khartoum,SD,82.99,clear sky,15.5518,32.5324,Hotel China
4732,Namatanai,PG,84.6,light rain,-3.6667,152.4333,Namatanai Hotel
4734,Taree,AU,77.0,clear sky,-31.9,152.4667,All Seasons Country Lodge Taree
4740,Boa Vista,BR,75.2,moderate rain,2.8197,-60.6733,Aipana Plaza Hotel
4746,Carnarvon,AU,75.2,few clouds,-24.8667,113.6333,Hospitality Carnarvon
4750,Soure,BR,75.18,overcast clouds,-0.7167,-48.5233,Casarão
4752,Biak,ID,81.01,overcast clouds,-0.9131,122.8766,Penginapan Kim
4757,Guane,CU,76.28,overcast clouds,22.2025,-84.0875,base de Campismo LosPortales de Guane
4759,Quatre Cocos,MU,77.0,few clouds,-20.2078,57.7625,Emeraude Beach Attitude Hotel
4769,Miri,MY,80.6,few clouds,4.4148,114.0089,"Mega Hotel, Miri"
4771,Yaan,NG,76.57,overcast clouds,7.3833,8.5667,
4775,Saint-Leu,RE,77.0,clear sky,-21.15,55.2833,La Caz Oceane
4776,Gogrial,SS,81.52,scattered clouds,8.5332,28.1004,
4777,Floriano,BR,78.19,overcast clouds,-6.7669,-43.0225,Hotel Maktub
4778,Kailua,US,80.6,light rain,21.4022,-157.7394,Sheffield House Bed & Breakfast
4779,Panaba,MX,79.86,clear sky,21.2833,-88.2667,Posada rosario
4793,Fare,PF,83.53,overcast clouds,-16.7,-151.0167,Maitai Lapita Village Huahine
4794,Honiara,SB,85.08,overcast clouds,-9.4333,159.95,Heritage Park Hotel
4796,Banda Aceh,ID,80.24,scattered clouds,5.5577,95.3222,Sulthan Hotel International
4798,Caraballeda,VE,82.4,broken clouds,10.6112,-66.8522,Hotel 15 Letras
4800,Manavalakurichi,IN,84.2,mist,8.1333,77.3,Udaya Boys Hostel
4803,Pangkalanbuun,ID,82.2,overcast clouds,-2.6833,111.6167,Grand Kecubung Hotel
4808,Wattegama,LK,75.2,scattered clouds,6.7989,81.4808,
4809,Saint-Pierre,RE,77.0,clear sky,-21.3393,55.4781,Lindsey Hôtel
4810,Batemans Bay,AU,77.0,light rain,-35.7167,150.1833,Batemans Bay Marina Resort
4813,Nuevo Progreso,MX,77.0,overcast clouds,23.1667,-97.95,Balneario Rio el Paraiso
4815,San Patricio,US,75.2,broken clouds,28.017,-97.5169,"Motel 6 Sinton, TX"
4820,Port Moresby,PG,87.8,scattered clouds,-9.4431,147.1797,Lamana Hotel
4821,Lagunillas,VE,81.34,scattered clouds,10.1301,-71.2595,Casa de Beatriz y Chucho
4822,Ambon,ID,82.4,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
4823,Daru,PG,82.31,overcast clouds,-9.0763,143.2092,Daru Lodge
4824,Cayenne,GF,81.0,few clouds,4.9333,-52.3333,Hôtel Le Dronmi
4825,Port Macquarie,AU,81.0,clear sky,-31.4333,152.9167,Rydges Port Macquarie
4826,Bankra,IN,78.8,mist,22.6275,88.2981,Siulis
4831,Prado,BR,76.23,clear sky,-17.3411,-39.2208,INN CORNER RIVER - PRADO - BAHIA - HOUSING AND HOTEL
4833,Davila,PH,80.6,few clouds,18.4726,120.5763,Blue Ridge Beach Resort
4835,Maceio,BR,75.2,broken clouds,-9.6658,-35.7353,Poutur Pousada
4839,Labuhan,ID,81.1,overcast clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
4843,Bimbo,CF,78.8,few clouds,4.2567,18.4158,
4846,Matara,LK,75.96,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
4849,Atar,MR,78.75,clear sky,20.5169,-13.0499,Oumou Elghoura
4859,Tual,ID,82.76,overcast clouds,-5.6667,132.75,Grand Vilia Hotel
4862,Port Blair,IN,82.33,scattered clouds,11.6667,92.75,Welcomhotel Bay Island Port Blair
4866,Mae Ramat,TH,77.0,broken clouds,16.984,98.5166,บ้านโฮ่งโฮมสเตย์ แม่ระมาด ตาก
4869,Le Port,RE,75.2,few clouds,-20.9373,55.2919,Villa Maido
4877,Manubul,PH,80.42,overcast clouds,5.4732,120.7986,
4879,Coahuayana,MX,77.0,clear sky,18.7333,-103.6833,El rranchito michuacan de ocampos
4884,Honolulu,US,80.6,light rain,21.3069,-157.8583,Aston at the Executive Centre Hotel
4886,Mubi,NG,77.58,overcast clouds,10.2676,13.2644,Hotel
4894,Porbandar,IN,76.8,clear sky,21.6422,69.6093,Lords Inn Porbandar
4896,Acarau,BR,78.1,overcast clouds,-2.8856,-40.12,castelo pizzaria
4897,Pondicherry,IN,77.18,few clouds,11.93,79.83,Villa Shanti for food lovers
4898,Grand Gaube,MU,77.0,few clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
4904,Camacari,BR,80.6,few clouds,-12.6975,-38.3242,Hotel Cambuci
4906,Puerto Boyaca,CO,75.24,overcast clouds,5.9758,-74.5885,hotel juanes
4917,Soyo,AO,78.1,overcast clouds,-6.1349,12.3689,Hotel Mpampa
4918,Bintulu,MY,77.0,few clouds,3.1667,113.0333,900 Boutique INN
4919,Ati,TD,81.88,few clouds,13.2154,18.3353,
4927,Mitsamiouli,KM,82.27,clear sky,-11.3847,43.2844,Foyer ADM
4928,Phan Thiet,VN,82.22,overcast clouds,10.9333,108.1,Hotel Saigon-PT
4939,Belmonte,BR,78.8,clear sky,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
4944,Umm Kaddadah,SD,79.16,few clouds,13.6017,26.6876,
4949,Touros,BR,78.8,broken clouds,-5.1989,-35.4608,INN NEW HORIZON
4953,The Valley,AI,77.0,few clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
4956,Veraval,IN,77.97,clear sky,20.9,70.3667,Lords Inn Somnath
4957,Cabadiangan,PH,85.3,overcast clouds,9.7531,122.4739,Kipot
4958,Luwuk,ID,83.64,overcast clouds,-0.9516,122.7875,Hotel Santika Luwuk
4959,Puerto Escondido,MX,82.4,clear sky,15.85,-97.0667,Aldea del Bazar Hotel and Spa
4960,Peraiyur,IN,78.8,scattered clouds,9.7358,77.7896,kanthakumar s/o dharmaraj s/o kanthasamy daver
4967,Martinopolis,BR,82.4,clear sky,-22.1458,-51.1708,Hotel Ouro Verde
4968,Martapura,ID,78.8,broken clouds,-3.4167,114.85,Montana Hotel Syariah
4970,Moa,CU,75.94,clear sky,20.6569,-74.9403,Renta en Divisa
4972,Angoche,MZ,76.42,light rain,-16.2325,39.9086,Guest House HESADA
4976,Omboue,GA,77.11,overcast clouds,-1.5746,9.2618,Hotel Olako
4977,Marsh Harbour,BS,75.99,clear sky,26.5412,-77.0636,Abaco Beach Resort
4979,Chiang Khong,TH,80.01,clear sky,20.2613,100.4046,Chiangkhong Green Inn Resident
4982,Chau Doc,VN,82.8,overcast clouds,10.7,105.1167,JADE AND SAPPHIRE GUESTHOUSE
4983,Dwarka,IN,76.62,clear sky,22.2394,68.9678,Hotel Narayan Avezika Comfort
4986,Tonj,SS,79.57,clear sky,7.2737,28.6822,
4987,Tiarei,PF,89.6,broken clouds,-17.5333,-149.3333,Le Rocher de Tahiti
4988,Luganville,VU,83.55,overcast clouds,-15.5333,167.1667,The Espiritu Hotel
5002,Buraydah,SA,77.0,clear sky,26.326,43.975,فندق راحة السلام
5003,Champasak,LA,77.0,overcast clouds,14.75,106.0,Kiat Ngong Wetland BUNGALOW
5008,Massakory,TD,85.78,few clouds,12.995999999999999,15.7293,
5010,Meulaboh,ID,77.02,broken clouds,4.1363,96.1285,Kost Pria
5015,Concordia,AR,79.0,overcast clouds,-31.393,-58.0209,Palmar Hotel Casino
5017,Rio Branco,BR,75.2,broken clouds,-9.9747,-67.81,João Paulo Hotel
5020,Segou,ML,87.37,overcast clouds,13.4317,-6.2157,Comme chez soi
5027,Ormara,PK,75.02,clear sky,25.2088,64.6357,Crystal Beach and Camping Resort Ormara
5038,Manta,EC,78.8,few clouds,-0.95,-80.7333,Balandra Hotel
5044,Labuan,MY,82.4,few clouds,5.2767,115.2417,Tiara Labuan Hotel
5045,Kimbe,PG,83.77,overcast clouds,-5.5502,150.1429,Kimbe Bay Hotel
5046,Kuching,MY,75.2,light rain,1.55,110.3333,The Ranee Boutique Suites
5048,Riyadh,SA,84.2,clear sky,24.6877,46.7219,InterContinental Riyadh
5050,Bara,NG,79.23,overcast clouds,10.3744,10.7288,
5053,Batticaloa,LK,79.2,overcast clouds,7.7102,81.6924,Grand Star Guest House
5054,Waingapu,ID,82.69,broken clouds,-9.6567,120.2641,Pondok Wisata Elim
5059,Esmeraldas,BR,77.0,clear sky,-19.7625,-44.3139,Forasteiro Pousada - Hotel
5062,Vanimo,PG,85.3,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
5066,Santa Cruz,BO,77.0,scattered clouds,-17.8,-63.1667,Aviador Hotel Boutique
5074,Sambava,MG,75.61,clear sky,-14.2667,50.1667,Melrose
5079,Banamba,ML,83.17,scattered clouds,13.55,-7.45,Kassela de Banamba
5080,Kokoda,PG,85.87,overcast clouds,-8.8785,147.7407,Daito Guest House
5083,Jizan,SA,80.6,clear sky,17.3333,42.6667,شهدان. ابوالحجر
5087,Sur,OM,75.31,clear sky,22.5667,59.5289,Sur Plaza Hotel
5091,Mattru,SL,77.11,overcast clouds,7.6244,-11.8332,"Mondkor Town, Bagbo Chiefdom, Bo District"
5098,Axim,GH,76.35,overcast clouds,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
5109,Ongandjera,,76.71,light rain,-17.8833,15.0667,Onesto Guesthouse
5110,Byron Bay,AU,80.6,clear sky,-28.65,153.6167,Backpackers Inn on the Beach
5118,Salalah,OM,77.0,few clouds,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
5119,Salto,UY,79.0,overcast clouds,-31.3833,-57.9667,Gran Hotel Uruguay
5121,Koungou,YT,78.8,clear sky,-12.7336,45.2042,Villa Netibor
5125,Pangai,TO,77.0,light rain,-19.8,-174.35,Ha'apai Beach Resort
5127,Beruwala,LK,77.13,overcast clouds,6.4788,79.9828,The Palms Hotel
5128,Paracuru,BR,82.0,overcast clouds,-3.41,-39.0306,Hotel Vento Brasil
5133,Kapoeta,SS,82.71,scattered clouds,4.7717,33.5903,Eastgate Hotel
5134,Sinnamary,GF,76.73,overcast clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
